,voltage,current,internal_resistance,temperature,charge_capacity,discharge_capacity,cycle_index,step_type
10000,2.799999952316284,-4.399911880493164,0.017258193343877792,33.20523452758789,1.0492158999999999,0.9663449365926138,10,discharge
10001,2.8007006645202637,-4.399890899658203,0.017258193343877792,33.21005630493164,1.0492158999999999,0.9661173636500737,10,discharge
10002,2.801401376724243,-4.399869918823242,0.017258193343877792,33.21487808227539,1.0492158999999999,0.9658897907075337,10,discharge
10003,2.8021020889282227,-4.399848937988281,0.017258193343877792,33.21969985961914,1.0492158999999999,0.9656622177649934,10,discharge
10004,2.802802801132202,-4.39982795715332,0.017258193343877792,33.22452163696289,1.0492158999999999,0.9654346448224534,10,discharge
10005,2.8035035133361816,-4.399806976318359,0.017258193343877792,33.22934341430664,1.0492158999999999,0.9652070718799133,10,discharge
10006,2.804204225540161,-4.399785995483398,0.017258193343877792,33.23416519165039,1.0492158999999999,0.9649794989373732,10,discharge
10007,2.8049049377441406,-4.3997650146484375,0.017258193343877792,33.23898696899414,1.0492158999999999,0.9647519259948331,10,discharge
10008,2.80560564994812,-4.399757385253906,0.017258193343877792,33.19578170776367,1.0492158999999999,0.964517062124695,10,discharge
10009,2.8063063621520996,-4.39976692199707,0.017258193343877792,33.19523620605469,1.0492158999999999,0.9642729147296788,10,discharge
10010,2.807007074356079,-4.399775981903076,0.017258193343877792,33.1946907043457,1.0492158999999999,0.9640287673346626,10,discharge
10011,2.8077077865600586,-4.39978551864624,0.017258193343877792,33.19414138793945,1.0492159,0.9637846199396463,10,discharge
10012,2.808408498764038,-4.399795055389404,0.017258193343877792,33.19359588623047,1.0492158999999999,0.9635404725446299,10,discharge
10013,2.8091092109680176,-4.399804592132568,0.017258193343877792,33.193050384521484,1.0492158999999999,0.9632963251496138,10,discharge
10014,2.809809923171997,-4.399814128875732,0.017258193343877792,33.1925048828125,1.0492159,0.9630521777545977,10,discharge
10015,2.8105103969573975,-4.399823188781738,0.017258193343877792,33.19195556640625,1.0492158999999999,0.9628080303595813,10,discharge
10016,2.811211109161377,-4.399832725524902,0.017258193343877792,33.191410064697266,1.0492158999999999,0.9625638829645651,10,discharge
10017,2.8119118213653564,-4.399842262268066,0.017258193343877792,33.19086456298828,1.0492158999999999,0.9623197355695489,10,discharge
10018,2.812612533569336,-4.3998517990112305,0.017258193343877792,33.1903190612793,1.0492158999999999,0.9620755881745326,10,discharge
10019,2.8133132457733154,-4.3998613357543945,0.017258193343877792,33.18976974487305,1.0492158999999999,0.9618314407795163,10,discharge
10020,2.814013957977295,-4.399870872497559,0.017258193343877792,33.18922424316406,1.0492159,0.9615872933845001,10,discharge
10021,2.8147146701812744,-4.3998799324035645,0.017258193343877792,33.18867874145508,1.0492158999999999,0.9613431459894837,10,discharge
10022,2.815415382385254,-4.3998894691467285,0.017258193343877792,33.24164962768555,1.0492158999999999,0.9610988381694863,10,discharge
10023,2.8161160945892334,-4.399893283843994,0.017258193343877792,33.237430572509766,1.0492158999999999,0.9608366529917135,10,discharge
10024,2.816816806793213,-4.399896621704102,0.017258193343877792,33.23321533203125,1.0492158999999999,0.9605744678139407,10,discharge
10025,2.8175175189971924,-4.399899959564209,0.017258193343877792,33.22899627685547,1.0492158999999999,0.9603122826361681,10,discharge
10026,2.818218231201172,-4.399903774261475,0.017258193343877792,33.22477722167969,1.0492158999999999,0.9600500974583953,10,discharge
10027,2.8189189434051514,-4.399907112121582,0.017258193343877792,33.220558166503906,1.0492158999999999,0.9597879122806225,10,discharge
10028,2.819619655609131,-4.399910926818848,0.017258193343877792,33.216339111328125,1.0492158999999999,0.9595257271028499,10,discharge
10029,2.8203203678131104,-4.399914264678955,0.017258193343877792,33.21212387084961,1.0492158999999999,0.9592635419250772,10,discharge
10030,2.82102108001709,-4.399918079376221,0.017258193343877792,33.20790481567383,1.0492158999999999,0.9590013567473046,10,discharge
10031,2.8217217922210693,-4.399921417236328,0.017258193343877792,33.20368576049805,1.0492159,0.9587391715695318,10,discharge
10032,2.822422504425049,-4.399925231933594,0.017258193343877792,33.199466705322266,1.0492158999999999,0.958476986391759,10,discharge
10033,2.8231232166290283,-4.399928569793701,0.017258193343877792,33.195247650146484,1.0492158999999999,0.9582148012139864,10,discharge
10034,2.823823928833008,-4.399932384490967,0.017258193343877792,33.1910285949707,1.0492158999999999,0.9579526160362137,10,discharge
10035,2.8245246410369873,-4.399935722351074,0.017258193343877792,33.18681335449219,1.0492159,0.9576904308584411,10,discharge
10036,2.8252251148223877,-4.39993953704834,0.017258193343877792,33.182594299316406,1.0492158999999999,0.9574282456806683,10,discharge
10037,2.825925827026367,-4.399938106536865,0.017258193343877792,33.18785095214844,1.0492158999999996,0.9571557765121513,10,discharge
10038,2.8266265392303467,-4.399933338165283,0.017258193343877792,33.18733215332031,1.0492158999999999,0.9568749161762327,10,discharge
10039,2.827327251434326,-4.399928569793701,0.017258193343877792,33.18681335449219,1.0492158999999999,0.9565940558403141,10,discharge
10040,2.8280279636383057,-4.399923801422119,0.017258193343877792,33.1862907409668,1.0492158999999996,0.9563131955043954,10,discharge
10041,2.828728675842285,-4.399918556213379,0.017258193343877792,33.18577194213867,1.0492158999999996,0.9560323351684767,10,discharge
10042,2.8294293880462646,-4.399913787841797,0.017258193343877792,33.18525314331055,1.0492158999999999,0.955751474832558,10,discharge
10043,2.830130100250244,-4.399909019470215,0.017258193343877792,33.18473434448242,1.0492158999999999,0.9554706144966394,10,discharge
10044,2.8308308124542236,-4.399903774261475,0.017258193343877792,33.18421173095703,1.0492158999999999,0.9551897541607206,10,discharge
10045,2.831531524658203,-4.399899005889893,0.017258193343877792,33.183692932128906,1.0492158999999996,0.9549088938248019,10,discharge
10046,2.8322322368621826,-4.3998942375183105,0.017258193343877792,33.18317413330078,1.0492158999999999,0.9546280334888833,10,discharge
10047,2.832932949066162,-4.3998894691467285,0.017258193343877792,33.182655334472656,1.0492158999999999,0.9543471731529645,10,discharge
10048,2.8336336612701416,-4.399884223937988,0.017258193343877792,33.182132720947266,1.0492158999999999,0.9540663128170459,10,discharge
10049,2.834334373474121,-4.399879455566406,0.017258193343877792,33.18161392211914,1.0492158999999999,0.9537854524811271,10,discharge
10050,2.8350350856781006,-4.399874687194824,0.017258193343877792,33.181095123291016,1.0492158999999999,0.9535045921452084,10,discharge
10051,2.83573579788208,-4.399871349334717,0.017258193343877792,33.179664611816406,1.0492158999999999,0.9532178052294259,10,discharge
10052,2.8364365100860596,-4.399873733520508,0.017258193343877792,33.175289154052734,1.0492158999999999,0.9529119097527752,10,discharge
10053,2.837137222290039,-4.399876117706299,0.017258193343877792,33.17091369628906,1.0492158999999999,0.9526060142761246,10,discharge
10054,2.8378379344940186,-4.39987850189209,0.017258193343877792,33.16653823852539,1.0492158999999999,0.952300118799474,10,discharge
10055,2.838538646697998,-4.399880886077881,0.017258193343877792,33.16216278076172,1.0492158999999999,0.9519942233228234,10,discharge
10056,2.8392391204833984,-4.399883270263672,0.017258193343877792,33.15779113769531,1.0492158999999996,0.9516883278461726,10,discharge
10057,2.839939832687378,-4.399885654449463,0.017258193343877792,33.15341567993164,1.0492158999999999,0.951382432369522,10,discharge
10058,2.8406405448913574,-4.399888038635254,0.017258193343877792,33.14904022216797,1.0492159,0.9510765368928715,10,discharge
10059,2.841341257095337,-4.399890422821045,0.017258193343877792,33.1446647644043,1.0492158999999999,0.9507706414162207,10,discharge
